step,system_mean_waiting_time_mc,system_mean_waiting_time_mb
706.0,18.010526315789473,24.373831775700936
711.0,18.864583333333332,24.96759259259259
716.0,20.77659574468085,26.774193548387096
721.0,19.894736842105264,27.264840182648403
726.0,20.647368421052633,27.547511312217196
731.0,22.358288770053477,29.740909090909092
736.0,21.534031413612567,29.85201793721973
741.0,22.43455497382199,29.746666666666666
746.0,20.84263959390863,30.72888888888889
751.0,19.025510204081634,30.722727272727273
756.0,20.298429319371728,28.094594594594593
761.0,19.53125,27.88888888888889
766.0,19.373056994818654,28.420353982300885
771.0,19.776649746192895,27.589285714285715
776.0,20.025510204081634,25.12227074235808
781.0,17.836734693877553,23.444933920704845
786.0,17.517766497461928,24.219730941704036
791.0,18.331632653061224,23.104072398190045
796.0,18.716494845360824,22.97747747747748
801.0,18.409326424870468,23.035087719298247
