step,system_mean_waiting_time_mc,system_mean_waiting_time_mb
372.0,7.595679012345679,9.052845528455284
373.0,7.579754601226994,8.910569105691057
374.0,7.394495412844036,9.040485829959515
375.0,7.574923547400612,8.789473684210526
376.0,7.4818181818181815,8.78225806451613
377.0,7.495468277945619,8.516129032258064
378.0,7.486404833836858,8.713147410358566
379.0,7.36144578313253,8.952191235059761
380.0,7.515060240963855,9.118577075098814
381.0,7.644578313253012,8.873517786561266
382.0,7.677710843373494,8.921259842519685
383.0,7.816816816816817,8.549019607843137
384.0,7.961077844311378,8.334645669291339
385.0,7.934328358208956,8.652173913043478
386.0,8.137313432835821,8.940711462450594
387.0,8.394029850746268,8.83529411764706
388.0,8.411940298507462,9.125490196078431
389.0,8.648809523809524,9.346303501945526
390.0,8.723214285714286,9.642023346303501
391.0,8.706231454005934,9.470817120622568
392.0,8.612426035502958,9.439688715953308
393.0,8.158823529411764,9.295719844357977
394.0,8.37719298245614,8.7015503875969
395.0,7.9533527696793005,9.04669260700389
396.0,7.892128279883382,9.194552529182879
397.0,8.005813953488373,8.883268482490273
398.0,7.687861271676301,9.112403100775193
399.0,7.742774566473988,9.042471042471043
400.0,7.997109826589595,8.888461538461538
401.0,7.890489913544669,8.743295019157088
402.0,7.890804597701149,8.846743295019158
403.0,7.919540229885057,8.923664122137405
404.0,7.9,8.614503816793894
405.0,7.722379603399434,8.923076923076923
406.0,7.695774647887324,9.253846153846155
407.0,7.6158192090395485,9.202290076335878
408.0,7.492917847025495,8.950570342205323
409.0,7.1960227272727275,9.128787878787879
410.0,7.252840909090909,8.50566037735849
411.0,7.034188034188034,8.80754716981132
412.0,7.170940170940171,8.771535580524345
413.0,7.2722063037249285,8.81203007518797
414.0,7.163323782234957,9.044943820224718
415.0,7.402298850574713,8.555970149253731
416.0,7.521613832853026,8.522388059701493
417.0,7.651296829971182,8.661710037174721
418.0,7.899425287356322,8.681481481481482
419.0,7.945714285714286,9.055970149253731
420.0,8.048571428571428,9.345724907063197
421.0,7.885714285714286,8.66914498141264
422.0,7.558739255014327,8.266666666666667
423.0,7.005730659025788,8.49814126394052
424.0,6.636103151862464,8.684014869888475
425.0,6.667621776504298,8.416974169741698
426.0,6.605714285714286,8.420664206642066
427.0,6.7578347578347575,8.339483394833948
428.0,6.7407407407407405,8.44280442804428
429.0,6.811965811965812,8.680147058823529
430.0,6.84375,8.808823529411764
431.0,6.914529914529915,9.088235294117647
432.0,7.170940170940171,9.228782287822877
433.0,7.411931818181818,9.316176470588236
434.0,7.6022727272727275,9.540145985401459
435.0,7.872159090909091,9.770909090909091
436.0,7.796610169491525,10.05090909090909
437.0,8.070621468926554,9.855072463768115
438.0,8.3061797752809,9.741818181818182
439.0,8.592696629213483,9.713235294117647
440.0,8.645251396648044,10.055350553505535
441.0,8.781512605042018,10.334558823529411
442.0,8.83008356545961,10.619047619047619
443.0,8.933333333333334,10.99630996309963
444.0,9.227777777777778,11.084558823529411
445.0,9.530555555555555,11.25830258302583
446.0,9.535911602209945,11.605166051660516
447.0,9.726519337016574,11.522058823529411
448.0,9.964088397790055,11.551470588235293
449.0,10.002762430939226,11.395604395604396
450.0,9.925414364640885,11.307692307692308
451.0,9.490358126721762,10.72463768115942
452.0,9.443526170798899,10.365942028985508
453.0,9.376373626373626,10.259927797833935
454.0,9.330578512396695,10.028776978417266
455.0,9.562841530054644,9.701438848920864
456.0,9.356948228882834,10.010791366906474
457.0,9.41304347826087,10.014285714285714
458.0,9.534246575342467,9.99644128113879
459.0,9.587912087912088,10.120567375886525
460.0,9.870523415977962,9.854609929078014
461.0,10.027472527472527,10.1067615658363
462.0,10.07967032967033,10.067615658362989
463.0,10.032967032967033,10.284697508896798
464.0,10.175342465753424,10.067857142857143
465.0,10.265753424657534,10.04642857142857
466.0,10.361643835616439,10.335714285714285
467.0,10.429347826086957,10.4
468.0,10.577656675749319,10.542857142857143
469.0,10.796747967479675,10.369175627240143
470.0,11.072972972972973,10.4336917562724
471.0,11.072972972972973,10.707142857142857
472.0,11.262872628726287,10.85
473.0,11.41081081081081,10.904255319148936
474.0,11.417789757412399,11.20494699646643
475.0,11.616216216216216,11.526501766784452
476.0,11.875,11.651408450704226
477.0,11.88586956521739,11.827464788732394
478.0,12.182065217391305,11.653710247349823
479.0,12.375,11.946996466431095
480.0,12.67663043478261,12.031578947368422
481.0,12.455284552845528,11.636363636363637
482.0,12.585365853658537,11.087412587412587
483.0,12.390835579514825,11.25263157894737
484.0,12.220430107526882,11.306338028169014
485.0,12.456989247311828,10.764084507042254
486.0,12.32171581769437,10.799295774647888
487.0,12.176,10.735915492957746
488.0,12.514745308310992,10.225352112676056
489.0,12.36021505376344,10.461538461538462
490.0,11.599462365591398,10.250871080139373
491.0,11.129032258064516,9.715277777777779
492.0,10.841823056300267,9.513986013986013
493.0,10.297587131367292,9.356643356643357
494.0,10.02139037433155,9.035087719298245
495.0,9.68716577540107,8.590909090909092
496.0,9.231182795698924,8.6
497.0,8.847184986595174,8.348591549295774
498.0,8.417112299465241,8.449122807017543
499.0,8.451612903225806,7.982456140350878
500.0,8.39516129032258,8.157894736842104
501.0,8.375,7.922535211267606
502.0,8.507978723404255,7.9298245614035086
503.0,8.656084656084657,7.944250871080139
504.0,8.806878306878307,7.954861111111111
505.0,8.923280423280424,8.079584775086506
506.0,8.98157894736842,8.328719723183392
507.0,9.244736842105263,8.619377162629759
508.0,9.532981530343008,8.711340206185566
509.0,9.82849604221636,8.744897959183673
510.0,10.107894736842105,8.864406779661017
511.0,9.832020997375327,9.128813559322033
512.0,9.669291338582678,9.2
513.0,9.56135770234987,9.08135593220339
514.0,9.53125,9.091836734693878
515.0,9.308093994778067,9.384353741496598
516.0,9.290909090909091,9.077441077441078
517.0,9.35064935064935,8.787878787878787
518.0,9.34025974025974,9.003333333333334
519.0,9.636363636363637,8.790697674418604
520.0,9.655440414507773,9.082781456953642
521.0,9.651948051948052,9.203947368421053
522.0,9.937662337662339,9.158415841584159
523.0,9.956072351421188,9.075907590759076
524.0,10.010309278350515,9.2317880794702
525.0,10.108247422680412,9.57615894039735
526.0,10.29305912596401,9.649006622516556
527.0,10.375321336760926,9.705298013245033
528.0,10.411764705882353,10.066445182724253
529.0,10.493606138107417,10.31
530.0,10.645408163265307,10.11
531.0,10.433673469387756,10.483333333333333
532.0,10.138107416879796,10.936241610738255
533.0,10.089285714285714,10.093333333333334
534.0,9.992327365728901,9.68
535.0,9.713554987212277,9.94314381270903
536.0,9.50507614213198,10.177257525083611
537.0,9.576142131979696,10.26086956521739
538.0,9.700507614213198,10.233333333333333
539.0,9.707379134860052,10.196666666666667
540.0,9.647208121827411,10.156666666666666
541.0,9.30126582278481,9.563333333333333
542.0,8.49367088607595,9.76
543.0,8.126262626262626,9.708609271523178
544.0,8.02020202020202,9.572847682119205
545.0,7.972222222222222,9.135313531353136
546.0,7.916666666666667,9.297029702970297
547.0,7.9798994974874375,9.264900662251655
548.0,7.940149625935162,9.414473684210526
549.0,7.995037220843672,9.549342105263158
550.0,8.196029776674939,9.756578947368421
551.0,8.423267326732674,9.65032679738562
552.0,8.57920792079208,9.892156862745098
553.0,8.646913580246913,9.925566343042071
554.0,8.780246913580246,10.025889967637541
555.0,8.82063882063882,10.260450160771704
556.0,8.990099009900991,10.45016077170418
557.0,9.239506172839507,10.353697749196142
558.0,9.479012345679012,10.416129032258064
559.0,9.747524752475247,10.482315112540192
560.0,9.718518518518518,10.813504823151126
561.0,9.937965260545905,10.743589743589743
562.0,9.977667493796526,11.093851132686083
563.0,10.27047146401985,10.941935483870967
564.0,10.389027431421447,11.15335463258786
565.0,10.676616915422885,10.99041533546326
566.0,10.838308457711443,11.338658146964857
567.0,10.937810945273633,11.64968152866242
568.0,11.180246913580246,11.509615384615385
569.0,11.360493827160493,11.890675241157556
570.0,11.56019656019656,11.858520900321544
571.0,11.616707616707616,10.958333333333334
572.0,11.229828850855746,11.028846153846153
573.0,10.69682151589242,11.060702875399361
574.0,10.825980392156863,10.42356687898089
575.0,10.65525672371638,10.277070063694268
576.0,10.478048780487805,10.142857142857142
577.0,10.238442822384428,10.322784810126583
578.0,10.094660194174757,10.466666666666667
579.0,10.194647201946472,10.536507936507936
580.0,10.309002433090024,10.380952380952381
581.0,10.233576642335766,10.622641509433961
582.0,10.379562043795621,10.918495297805643
583.0,10.523114355231144,11.031347962382446
584.0,10.655339805825243,10.887147335423197
585.0,10.451456310679612,11.225
586.0,10.601941747572816,11.197492163009404
587.0,10.766990291262136,10.949843260188088
588.0,10.893203883495145,10.757861635220126
589.0,10.584541062801932,10.95924764890282
590.0,10.978155339805825,10.7125
591.0,10.905569007263923,11.034267912772586
592.0,11.099273607748184,10.919003115264797
593.0,10.907990314769975,11.24223602484472
594.0,11.21256038647343,10.90092879256966
595.0,11.214975845410628,11.00925925925926
596.0,11.3743961352657,11.354938271604938
597.0,11.41404358353511,11.412307692307692
598.0,11.584541062801932,11.49846153846154
599.0,11.634382566585957,11.925696594427244
600.0,11.753623188405797,11.928792569659443
601.0,11.439613526570048,11.853211009174313
602.0,11.35421686746988,11.429878048780488
603.0,11.318181818181818,10.404255319148936
604.0,11.148325358851675,9.96048632218845
605.0,11.30695443645084,9.848484848484848
606.0,11.209523809523809,9.884848484848485
607.0,10.914489311163896,10.187878787878788
608.0,10.763593380614656,10.50453172205438
609.0,10.655581947743467,10.401812688821753
610.0,10.850356294536818,10.135135135135135
611.0,10.82857142857143,10.213855421686747
612.0,10.57177033492823,10.102102102102101
613.0,10.578947368421053,10.105105105105105
614.0,10.618483412322275,9.936746987951807
615.0,10.53206650831354,9.945619335347432
616.0,10.653206650831354,9.842900302114804
617.0,10.630952380952381,9.578313253012048
618.0,10.649164677804295,9.608433734939759
619.0,10.68421052631579,9.614457831325302
620.0,10.627684964200478,9.83939393939394
621.0,10.66109785202864,9.666666666666666
622.0,10.702380952380953,9.662613981762918
623.0,10.74047619047619,9.759878419452887
624.0,11.052505966587113,9.924012158054712
625.0,11.152019002375297,10.304878048780488
626.0,11.361904761904762,10.451219512195122
627.0,11.694510739856803,10.335365853658537
628.0,11.77326968973747,10.422960725075528
629.0,12.007159904534607,10.63030303030303
630.0,12.28400954653938,10.909638554216867
631.0,12.261904761904763,10.897590361445783
632.0,12.0381861575179,11.144144144144144
633.0,12.06904761904762,10.634730538922156
634.0,12.002375296912113,10.822289156626505
635.0,11.980997624703088,10.912912912912914
636.0,11.995249406175772,11.036036036036036
637.0,11.947619047619048,11.035928143712574
638.0,12.285714285714286,10.90990990990991
639.0,12.35,11.188059701492538
640.0,12.598086124401913,11.397014925373135
641.0,12.752403846153847,11.44311377245509
642.0,12.93719806763285,11.498507462686566
643.0,13.052884615384615,11.417910447761194
644.0,13.081927710843374,11.773134328358209
645.0,13.214975845410628,11.883928571428571
646.0,13.334939759036144,12.047477744807122
647.0,13.570048309178745,12.12166172106825
648.0,13.686746987951807,12.350148367952523
649.0,13.72463768115942,12.68545994065282
650.0,14.048309178743962,12.670623145400594
651.0,14.129807692307692,12.787610619469026
652.0,14.369304556354916,12.544378698224852
653.0,14.12200956937799,12.281899109792285
654.0,13.653206650831354,12.165680473372781
655.0,13.23040380047506,12.267857142857142
656.0,12.903529411764707,12.086053412462908
657.0,12.430588235294117,12.186943620178042
658.0,12.781176470588235,11.661721068249259
659.0,12.568396226415095,12.071216617210682
660.0,12.31764705882353,12.482142857142858
661.0,11.50354609929078,12.271386430678467
662.0,11.369668246445498,11.530973451327434
663.0,11.26777251184834,10.991202346041055
664.0,10.94047619047619,10.985380116959064
665.0,10.852731591448931,11.255131964809385
666.0,10.394799054373522,11.519061583577713
667.0,10.516587677725118,11.235294117647058
668.0,10.264775413711584,11.576470588235294
669.0,10.5,11.171091445427729
670.0,10.695961995249407,11.173529411764706
671.0,10.76595744680851,11.31764705882353
672.0,10.754137115839244,11.685294117647059
673.0,11.02836879432624,11.909356725146198
674.0,10.952718676122931,12.114035087719298
675.0,11.171361502347418,12.202941176470588
676.0,11.171361502347418,12.365497076023392
677.0,11.490610328638498,12.397660818713451
678.0,11.593457943925234,12.79765395894428
679.0,11.922897196261681,13.17008797653959
680.0,12.14018691588785,13.317784256559767
681.0,12.30232558139535,13.70262390670554
682.0,12.349537037037036,14.10204081632653
683.0,12.617169373549883,14.325581395348838
684.0,12.85614849187935,14.571014492753623
685.0,13.215777262180975,14.531791907514451
686.0,13.587006960556845,14.654178674351584
687.0,13.81986143187067,15.05763688760807
688.0,14.127020785219399,15.508670520231213
689.0,14.250574712643678,15.800578034682081
690.0,14.51264367816092,16.095375722543352
691.0,14.434482758620689,16.571014492753623
692.0,14.217391304347826,16.681159420289855
693.0,14.347826086956522,16.392441860465116
694.0,14.219178082191782,16.18208092485549
695.0,13.9498861047836,16.020289855072463
696.0,13.881548974943053,15.666666666666666
697.0,13.840546697038725,15.42732558139535
698.0,13.580498866213151,15.372832369942197
699.0,13.645454545454545,15.354466858789625
700.0,13.131519274376418,15.552023121387283
701.0,13.16289592760181,15.27536231884058
702.0,13.272108843537415,14.820289855072463
703.0,13.354545454545455,14.605187319884726
704.0,13.182232346241458,14.806358381502891
705.0,13.117913832199546,14.609826589595375
706.0,13.024830699774267,14.644508670520231
707.0,13.02262443438914,14.48137535816619
