step,system_mean_waiting_time_mc,system_mean_waiting_time_mb
0.0,0.0,0.0
5.0,0.0,0.0
10.0,0.0,0.0
15.0,0.07142857142857142,0.13793103448275862
20.0,0.3225806451612903,0.5161290322580645
25.0,0.7567567567567568,0.5151515151515151
30.0,0.6739130434782609,0.7941176470588235
35.0,0.9583333333333334,1.0571428571428572
40.0,1.1730769230769231,1.146341463414634
45.0,1.0862068965517242,1.2391304347826086
50.0,1.196969696969697,1.3137254901960784
55.0,0.9861111111111112,0.05172413793103448
60.0,0.34210526315789475,0.06666666666666667
65.0,0.4430379746835443,0.1875
70.0,0.8170731707317073,0.4393939393939394
75.0,0.3595505617977528,0.43283582089552236
80.0,0.5473684210526316,0.36
85.0,0.7272727272727273,0.3924050632911392
90.0,0.8952380952380953,0.5125
95.0,1.0990990990990992,0.6588235294117647
100.0,1.3652173913043477,0.9772727272727273
105.0,1.5546218487394958,0.8478260869565217
110.0,1.9836065573770492,1.0212765957446808
115.0,2.48,1.2376237623762376
120.0,1.6791044776119404,1.6826923076923077
125.0,1.2846715328467153,0.9433962264150944
130.0,1.1258741258741258,0.8738738738738738
135.0,1.2448979591836735,1.2792792792792793
140.0,1.394736842105263,1.626086956521739
145.0,1.14375,1.4957264957264957
150.0,1.3271604938271604,1.8934426229508197
155.0,1.778443113772455,2.2846153846153845
160.0,1.819767441860465,2.488721804511278
165.0,2.1292134831460676,2.6
170.0,2.5027932960893855,2.6666666666666665
175.0,2.5891891891891894,2.7928571428571427
180.0,2.3802083333333335,3.0354609929078014
185.0,2.627551020408163,2.636986301369863
190.0,2.318407960199005,2.6357615894039736
195.0,2.629268292682927,2.5031847133757963
200.0,3.2679425837320575,3.1320754716981134
205.0,3.464788732394366,3.668711656441718
210.0,3.4954128440366974,4.103658536585366
215.0,4.099547511312217,4.874251497005988
220.0,4.878923766816143,5.7823529411764705
225.0,5.174107142857143,5.22093023255814
230.0,3.9827586206896552,5.494318181818182
235.0,4.016666666666667,5.9
240.0,4.5020746887966805,6.755434782608695
245.0,4.91358024691358,7.681081081081081
250.0,5.573770491803279,7.551351351351351
255.0,5.54,8.284210526315789
260.0,5.51953125,7.6461538461538465
265.0,5.637404580152672,7.828282828282828
270.0,5.721374045801527,7.651515151515151
275.0,5.14828897338403,6.91
280.0,3.7425373134328357,5.598039215686274
285.0,2.858695652173913,5.0390243902439025
290.0,3.0464285714285713,4.553398058252427
295.0,3.099644128113879,5.028846153846154
300.0,3.5406360424028267,5.112676056338028
305.0,3.6215277777777777,5.7214611872146115
310.0,4.285223367697594,5.9192825112107625
315.0,4.332203389830508,6.147321428571429
320.0,4.6,6.460176991150442
325.0,5.036789297658863,6.934210526315789
330.0,5.142857142857143,7.666666666666667
335.0,5.359223300970874,7.986899563318778
340.0,5.477124183006536,8.659574468085106
345.0,5.511254019292605,8.948717948717949
350.0,6.032051282051282,9.872881355932204
355.0,6.321656050955414,10.276150627615063
360.0,6.457142857142857,11.119834710743802
365.0,7.32063492063492,12.359504132231406
370.0,8.093457943925234,13.5
375.0,9.027692307692307,13.14
380.0,8.696969696969697,13.339920948616601
385.0,8.824242424242424,12.76984126984127
390.0,9.343558282208589,12.733333333333333
395.0,9.612612612612613,12.288537549407115
400.0,8.202380952380953,12.460629921259843
405.0,7.841642228739003,11.87109375
410.0,8.450581395348838,10.735632183908047
415.0,8.559766763848396,11.369811320754717
420.0,8.865329512893982,11.345864661654135
425.0,9.135446685878962,11.305970149253731
430.0,8.813031161473088,12.07865168539326
435.0,9.325779036827196,12.185873605947956
440.0,9.810734463276836,12.298507462686567
445.0,10.168067226890756,12.41263940520446
450.0,9.460893854748603,12.681481481481482
455.0,9.650969529085872,12.394160583941606
460.0,9.502747252747254,12.25089605734767
465.0,9.341530054644808,12.26950354609929
470.0,9.648793565683647,12.21985815602837
475.0,9.919786096256685,11.550877192982457
480.0,9.542553191489361,11.186851211072664
485.0,9.91005291005291,11.544827586206896
490.0,10.320855614973262,11.326460481099657
495.0,11.149732620320856,11.10958904109589
500.0,11.002710027100271,11.373287671232877
505.0,10.909333333333333,11.187919463087248
510.0,11.327127659574469,11.3993399339934
515.0,11.56842105263158,11.422442244224422
520.0,12.473958333333334,12.37741935483871
525.0,13.466494845360824,12.711538461538462
530.0,14.007672634271099,12.756410256410257
535.0,14.5470737913486,12.868589743589743
540.0,12.473551637279597,12.849358974358974
545.0,9.738693467336683,10.57643312101911
550.0,8.64676616915423,9.30379746835443
555.0,7.777777777777778,8.300940438871473
560.0,7.872235872235872,8.153605015673982
565.0,8.109181141439207,8.08359133126935
570.0,8.096059113300493,8.18944099378882
575.0,8.485294117647058,8.29320987654321
580.0,9.236585365853658,9.046296296296296
585.0,10.403422982885086,9.795731707317072
590.0,11.245145631067961,10.872340425531915
595.0,11.82451923076923,11.661676646706587
600.0,11.796163069544365,11.03003003003003
605.0,11.464114832535886,9.720588235294118
610.0,10.063981042654028,9.113702623906706
615.0,9.03755868544601,8.710526315789474
620.0,9.1288056206089,8.358600583090379
625.0,9.675925925925926,9.132743362831858
630.0,10.460648148148149,9.23546511627907
635.0,10.691244239631336,8.971181556195965
640.0,10.458715596330276,9.151428571428571
645.0,9.578587699316628,8.55240793201133
650.0,9.331838565022421,8.356940509915015
655.0,9.437777777777777,9.133522727272727
660.0,10.019607843137255,9.811267605633804
665.0,10.514161220043572,10.542936288088642
670.0,10.697368421052632,12.019337016574585
675.0,10.929824561403509,12.238888888888889
680.0,10.427631578947368,11.991712707182321
685.0,10.279220779220779,12.316076294277929
690.0,10.65301724137931,12.360655737704919
695.0,10.768240343347639,12.311475409836065
700.0,11.137044967880085,12.346994535519126
705.0,11.08315565031983,12.506849315068493
710.0,11.136460554371002,12.618918918918919
715.0,11.271578947368422,12.340482573726542
720.0,11.574423480083857,12.574866310160427
725.0,11.859538784067086,12.718832891246684
730.0,12.541322314049587,12.941489361702128
735.0,13.443298969072165,13.595800524934383
740.0,14.200819672131148,14.354922279792746
745.0,14.8052738336714,15.25916230366492
750.0,15.867203219315895,16.25065274151436
755.0,16.920892494929006,16.53470437017995
760.0,17.56048387096774,17.65897435897436
765.0,18.27054108216433,18.752551020408163
770.0,18.482,18.586734693877553
775.0,17.874,17.81841432225064
780.0,16.432539682539684,17.771573604060915
785.0,15.550695825049702,17.449238578680202
790.0,14.003968253968255,16.7775
795.0,13.420118343195266,16.601503759398497
800.0,13.769080234833659,17.375621890547265
805.0,14.274853801169591,18.214814814814815
810.0,15.023032629558541,18.698765432098764
815.0,15.778202676864245,19.504878048780487
820.0,17.11111111111111,20.57766990291262
825.0,17.83809523809524,21.94403892944039
830.0,18.79809523809524,23.165865384615383
835.0,19.97164461247637,25.10287081339713
840.0,20.57089552238806,26.516666666666666
845.0,21.381308411214953,27.349056603773583
850.0,22.0561797752809,28.363849765258216
855.0,22.601869158878504,29.226635514018692
860.0,23.067164179104477,29.07547169811321
865.0,22.08582089552239,29.622377622377623
870.0,22.481549815498155,29.61860465116279
875.0,22.424632352941178,30.564102564102566
880.0,23.354243542435423,30.77030162412993
885.0,23.887453874538746,31.207852193995382
890.0,24.76437847866419,31.571100917431192
895.0,25.11460258780037,32.35091743119266
900.0,25.380073800738007,33.33487297921478
905.0,26.371323529411764,34.13926940639269
910.0,27.103825136612024,35.38018433179724
915.0,28.14207650273224,36.86986301369863
920.0,28.795992714025502,37.74259681093394
925.0,29.511796733212343,37.73922902494331
930.0,28.967567567567567,37.89090909090909
935.0,29.727272727272727,36.67120181405895
